Translating to “The Boss's Red” this blend of 50% Zinfandel and 50% Merlot is a bomber with aromas of violet-laced fudge cake ginger snaps stewed black cherries vanilla and sarsaparilla. The palate is all about purple flavors with ginger-molasses spice as well as lifting spearmint and lilacs.,US,Red Blend
Rose petals pomegranate dried strawberry a hint of tar and dried herbs combine for a complex nose on this bottling from the Lompoc-based winery. There is bright acidity on the palate with cranberry black pepper coffee and cherry-pit flavors.,US,Pinot Noir
Despite its low alcohol this is the most complex and compelling of Panther Creek's 2013 Pinots. Aromatic with entwined scents of cocoa powder rose petals and earth it is delicate but beautifully defined with raspberry/cherry fruit underscored with wet stone. It is a graceful wine with a decade of life ahead. Drink now through 2025.,US,Pinot Noir
Black pepper blackberry and beef char give a savory style to this bottling which also has lighter touches of violets and other purple flowers. The palate shows espresso laid across ripe blueberry fruit that carries through the sip framed by strong but judicious tannins and spiced with a dill-tarragon character.,US,Petite Sirah
Cherry-berry crumble topped with vanilla cream gives this wine a brambly succulent quality dusted in light cinnamon spice cedar and well-integrated tannin and oak. Powerful and full-bodied it's fruity balanced and enjoyable now.,US,Cabernet Sauvignon
Zin specialist Artezin gets into the Petite Sirah game with this enormously ripe fruity wine. Shows a modern cult interpretation of the variety with blackberry jam licorice candied violet mocha and pepper spice flavors wrapped into huge but very finely ground tannins.,US,Petite Sirah
Among Erath's dizzying array of single vineyard and other designated Pinot Noirs it is almost impossible to single out the real players. This is a very appealing bottle loaded with cherry fruit and lots of chocolaty oak. Forward smooth and ready to go.,US,Pinot Noir
With a ruby-crimson color this sparkling wine is as full-bodied as a Pinot Noir but with bubbles. It has flavors of strawberries vanilla and yeast and is dry and clean. Nice with ahi tuna tartare.,US,Sparkling Blend
Soft and gentle this is a Zin to drink right now for its lush exotic flavors. It's dry with dusty tannins and mouth-filling tastes of ripe crushed blackberries and cherries baked into a pie and sprinkled with cocoa cinnamon nutmeg and black pepper with a pinch of salt.,US,Zinfandel
This has been a good bottling for Brassfield. It shows classic mountain intensity with explosive currant wild berry mocha pine cone anise and pepper flavors tucked into firm sweet tannins. Could benefit from 2 or 3 years in the cellar.,US,Zinfandel
Succulent and opulent with ripe pineapple purée Meyer lemon tart kiwi fruit pastry crust and tangy mineral flavors enriched with the buttered toast and caramel of new oak.,US,Chardonnay
The name refers to the fact that the wine was both fermented and aged in stainless steel barrels. Made with Dijon clones from two different vineyards it's fruit-driven nicely flavored offering melon apple and white peach in equal proportion. It's a well-balanced wine with clean fresh flavors and just the right amount of acid to keep you reaching for the next glass.,US,Chardonnay
A lovely bottle carefully crafted from vines approaching 40 years of age. A third of the wine was fermented in neutral barrels softening the mouthfeel a bit and kept on the lees for almost five months. Apples and pears melon and grapefruit all seem to have been mixed in with wet stones; the wine makes a fresh and delicate impression with as much mineral and fruit. Stylish and lacy.,US,Riesling
Spicy and earthy this medium-bodied red is rewarding in its layers of dried herb sage and strawberry patch. The tartness lingers on the lean palate ending in cranberry and cardamom.,US,Pinot Noir
With its pretty pale peach color and strawberry orange peel and herb aromas this is dry and broad. Tart citrus flavors provide backing.,US,Rosé
While black plum and cherry flavors seem ruddy and ripe on the nose the palate of this medium-bodied Bordeaux blend is surprisingly brisk. Lean in style and delicate in concentration it's a crisp and elegant sip. Firm fine tannins accentuate the finish.,US,Bordeaux-style Red Blend
Curious whiffs of raspberry and pink grapefruit lend a particularly fruity forward tone to this medium-bodied Chardonnay. It's easy drinking and plush in mouthfeel but brightened by sunny grapefruit and tangerine acidity. Drink now through 2019.,US,Chardonnay
Touches of ginger and orange zest lighten up the ample fruit flavors of this well-balanced value-priced wine. It has good acidity to match the ripeness of the Anjou pear and white peach flavors.,US,Chardonnay
This is an extremely ripe and viscous wine almost too much to handle. The nose shows juicy blackberry syrup crème de cassis coconut and a hint of herbs and then the palate delivers coffee fudge elderberry black currant and pepper.,US,Zinfandel
Lemon-candy aromas are rounded with white peach marshmallow and honeysuckle on the slightly sweet-leaning nose of this bottling. The sip is straightforward with lemon peel slight marzipan Gala apple and Bosc pear flavors.,US,Chardonnay
There's a strong peachy scent to the nose of this bottling but it's bolstered by sea salt and a scratched lime-skin freshness. The lime flavor is prominent on the sip from pith to juice and there is decent tension along with honeydew flavors.,US,Chardonnay
The Lollipop Hill designation seems rounder and fuller on the palate than the producer's Special Reserve Tocai. It's not deeply concentrated but offers shades of ripe yellow apple plum and lemon flavors. Soft tangerine acidity brightens the midpalate. Drink now through 2019.,US,Tocai Friulano
This wine oozes ripe lush flavors of boysenberry jam milk chocolate and strawberry. It's very deep in color has some tannins for added texture but is pretty smooth overall and seems to turn sweet on the finish.,US,Red Blend
This 100% varietal wine's cocoa and sweet baking spice aromas are followed by ripe luscious fruit and barrel flavors. Oak plays a prominent role with light gamy notes that persist on the finish.,US,Mourvèdre
This 100% varietal wine leads with woodspice green herb and flower aromas and follows with sweet vanilla-laced black fruit flavors. Although aged entirely in used French oak the barrel influence is prominent. The tannins bring dryness needing food to ease their grit.,US,Petit Verdot
Steely mineral and brisk grapefruit notes combine in this spry cutting Grüner Veltliner. It's dry in style with delicate concentration but loads of refreshment. The finish is touched with nut and earth tones. Drink now through 2019.,US,Grüner Veltliner
Slightly herbal earthy tones on the nose dissipate to reveal fresher grapefruit and lemon on the palate. It's piercing acidity and bristling texture make for an invigorating sip. Drink now through 2019.,US,Riesling
Strawberry and blackberry jam aromas are inflected with dried herb aromas of thyme and basil. The jammy palate has just enough structure from acid and tannin to keep it alive.,US,Malbec
A streak of savory flavors like sage and soy runs through this otherwise grapy plummy medium-bodied wine giving it a unique profile. Firmly tannic in texture and showing a bit of the typical spiciness it's ready to drink.,US,Malbec
Mature dark cherry and black currant aromas meet cola and vanilla on the nose. This medium-bodied wine saw 10 months in American oak yielding a palate of dark blackberries toasted almond and sweet pie spice.,US,Cabernet Franc
There's a hint of sweetness here and light almost watery fruit flavors of watermelon and strawberry. This could accompany a starter course of mild cheeses.,US,Tempranillo
Pretty long in the bottle this rich soft thick Zin offers a stewy taste of plums that veers sweet into molasses and jam. On the finish is an additional thickness of black pepper and leather.,US,Zinfandel
Underripe red currant and green peppercorn show on the nose. The light-bodied palate brings similar flavors with sweet vanilla being up the finish. Already showing some slight bricking in color this Cab Franc is best enjoyed soon.,US,Cabernet Franc
This has attractive peach and floral aromas and flavors medium to full body and a soft texture that is bolstered slightly by appley acidity.,US,Chardonnay
Impenetrable upon entry this tannic wine is leathery on the palate offering notes of cedar pencil shavings and tobacco. Big shouldered and full bodied it's powerfully dense and concentrated.,US,Cabernet Franc
Like its companion Syrah from Cedar Ridge Vineyard fruit this is pure varietal and spent 18 months in American oak. Earthy and somewhat bitter flavors of charred wood and espresso dominate the cassis fruit. The finish is chalky and tannic.,US,Syrah
Cherry jam and raspberry preserve aromas meet a mélange of sweet baking spice on the nose. The palate shows ample weight supported by sandy tannins with dark cherry pie flavors leading to a cherry cola finish.,US,Cabernet Franc
It seems that there has been a dramatic increase in the production of this wine. Gassy and thin it shows a veneer of slightly sweet apple and finishes with a dusting of powdered sugar.,US,Pinot Gris
Soft and muddled this is a smoky dusty Cab with undistinguished red fruit that's quite tannic especially on the finish. Let it open before drinking.,US,Cabernet Sauvignon
Fuzzy stone fruit from apricot to peach dominate on the nose and palate in this straightforward creamy and richer-styled wine. Batches of apple and lemon give it a crisp edge toward the middle before denser crème brûlée and vanilla take over on the finish.,US,Chardonnay
Dense and briary with black and red plum notes complemented by a strong sense of clove this wine is cushioned in tar oak and cigar box showing nicely resolved tannins. Blended with 16% Merlot 4% Cabernet Franc and 2% Petit Verdot it is enjoyable now and will cellar well for many years to come.,US,Cabernet Sauvignon
Lovely aromatics introduce this approachable young Pinot. Scents and flavors of strawberries raspberries and cherries abound coming into focus in a generous midpalate. The flavors hang on beautifully set against framing tannins and supporting acidity. The finish brings a pretty touch of baking spices.,US,Pinot Noir
Seemingly effervescent aromas of lemon-lime soda wet chalk baking soda and apple blossom make for a very showy yet mineral-driven nose. The flavors are driven by ripe lemon and cling to a woolly line of citrus pith. The wine makes the mouth water strongly on the finish creating an interesting sipping experience.,US,Grenache Blanc
This blend of 55% Grenache Blanc 26% Viognier and 19% Roussanne smells like golden sunshine with aromas of hot beach sand lemon pound cake and vanilla pudding. The palate shows pan-fried green apples red apple flesh and fortune cookie flavors. It makes a good alternative for lighter Chardonnay lovers.,US,Rhône-style White Blend
This nervy and vibrant wine takes time to reveal the intriguing flavors within. Quite tart and tannic at first it is firm in texture to balance the ripe sweet plum marascino cherry and orange peel aromas. While chewy and lip-smacking in the beginning deeper flavors come through on the second and third sips and a smoky nuance develops on the finish.,US,Grenache
Suggestive of smoked duck which would make a good pairing this wine offers toasted oak around a core of raspberry-rhubarb compote slightly complemented in herb. Velvety on the palate it's well-composed earthy and bright.,US,Pinot Noir
Dark sappy and smoky this engaging wine offers substantial cassis and blueberry fruit dotted with highlights of caraway and dark chocolate. The tannins are beautifully polished and the wine should have further improvement ahead as it ages through 2020.,US,Tempranillo
There's a feral element to this vineyard-designate the producer's only one from Napa Valley from a vineyard planted originally in 1930. Extracted and thick it offers plum blackberry and raspberry around big broad shoulders of mocha and oak. And as always there's a hint of mint.,US,Zinfandel
Toasty oak and black pepper hit first on the palate and nose followed by savory dry tannin black cherry and vanilla. Restrained and in balance the Cabernet is supported by 12% Petit Verdot which adds girth and intensity without becoming extreme.,US,Cabernet Sauvignon
Juicy plummy and dusty in well-integrated ways this is a classically earthy old-vine Zin with plush blueberry and blackberry on the palate that finishes rich in mocha and cinnamon. Medium in body and acidity it's approachable and enjoyable now.,US,Zinfandel
This is a heavy-duty Cabernet big in every way with rich black cherry and cassis fruit and dense dark tannins. The long slightly grainy finish reinforces the impression of raw power yet the wine retains perfect proportion and is nicely differentiated from the other 2010s crafted by winemaker Chris Figgins.,US,Cabernet Sauvignon
This is a great Merlot that's intensely concentrated and dazzlingly rich—everything you want a Merlot to be. It's power packed with black cherries cherry liqueur cocoa and sweet oak with firm hard tannins. That is of course the Nickel & Nickel style. It shows classic Oakville structure and a hard-to-define elegance making it one of the best Merlots of the vintage.,US,Merlot
Leonetti's 2010 Reserve includes 52% Cabernet Sauvignon 30% Merlot 9% Cabernet Franc and 9% Malbec—a more complex blend than the 2009. It opens with a lovely floral aroma—a bouquet of clover and white flowers—then heads for the dark side with black cherry and cassis. It's a big tannic wine beautifully crafted and clearly differentiated from the winery's regular Cabernet bottling.,US,Bordeaux-style Red Blend
This wine could easily be mistaken for French Chablis. It's notable for the tight nervous feeling that acidity and minerals combine to stimulate and the finish is very dry. There is fortunately a great heart of sweet tropical fruit like the purest golden mango purée ripe and succulent and honeyed. Terrific now but such is the balance that this could be one of those Chardonnays that changes in interesting ways over the next 5–6 years.,US,Chardonnay
While the winery's regular 2010 Diamond Mountain Cab is a barrel selection this Estate Vineyard selection consists of “only the darkest most extracted lots” from the winery's various vineyards according to the winemaker. That's exactly what you get an inky wine it's huge on the palate with blackberries currants and dark chocolate augmented by plenty of new French oak. It is absolutely delicious now but the tannin structure guarantees to develop for 10–20 years.,US,Cabernet Sauvignon
This is an enormous Cabernet as packed with intensity and power as anything in Napa Valley. The vineyard is Von Strasser's highest on the mountain which maximally exposes it to the sun and you can taste the solar ripeness in the intense essence of black currants and dark chocolate. The tannins exhibit classic Diamond Mountain potency. This is a dense Cabernet that needs serious time in the cellar. Hold until 2019 and it will continue to develop for many years afterward.,US,Cabernet Sauvignon
Black and viscous this gorgeous Petite Sirah is intriguing in every way. Opening with aromas of just-muddled mint and freshly baked bread this wine tastes as if wildflowers and brambly blackberry stems were placed carefully in a leather satchel. No doubt this Petite will get even more interesting with age.,US,Petite Sirah
This tastes like a more concentrated and sweeter version of Stottle's dry Viognier from the same vintage and vineyard. Deeply concentrated complex and creamy it's loaded with citrus and stone fruits honey and butterscotch yet remains lifted by defining acidity.,US,Viognier
Dense and extracted this dark loamy Pinot Noir is concentrated and challenging. The fruit is black compact and sheathed in flavors of loam. Layers are tight and a bit unyielding. There is depth and power here but it must be extracted over time and with a bit of patience.,US,Pinot Noir
Extraordinarily sweet and attractive in raspberry and cherry fruit as concentrated and pure as anything in California. The acidity is beautiful as you'd expect from this vineyard in such a cool vintage and it showcases Pinot Noir's silkiness and beauty. Despite the immediate flash  it will develop bottle complexity; hold until 2016.,US,Pinot Noir
This is a barrel selection presumably limited in cases. It's an extraordinarily rich concentrated 100% Cabernet Sauvignon made in the modern cult-style of massively extracted blackberries black currants cassis liqueur and chocolate with oak bringing the usual sweet toast and vanilla complexities. This deserves its high score for sheer opulence and great Napa structure. Delicious now and could easily age for at least 10 years.,US,Cabernet Sauvignon
Capture continues to make progress in interpreting their vineyard located in this new appellation a high elevation overlooking Alexander Valley. Based on Cabernet Sauvignon this Bordeaux-style blend is young now with hard tannins that interfere with the fruit. The fruit is intensely concentrated with cherry compote and cassis flavors while new oak's vanilla and toast are proportionate to the wine's volume. A worthy followup to the 2009 and a wine to cellar for 8–10 years if not longer.,US,Bordeaux-style Red Blend
All Leonetti wines are 100% estate-grown fruit mixing Seven Hills Mill Creek Upland and Loess vineyard grapes. The 2010 Cabernet Sauvignon includes 12% Merlot 8% Petit Verdot and 4% Carmenère in the blend. Young and chewy with a hint of herbaceousness this shows lovely balance and a mix of raspberry black cherry cassis coffee and cacao. It's a young deep and powerful wine that will certainly reward cellaring.,US,Cabernet Sauvignon
Ignore its generic Oregon AVA—this is King Estate's top wine a rich reserve-level Pinot Noir redolent with Asian spices saffron cumin and more. Nuances of dusty cocoa powder lead into a thrilling wine with a spine of steel focusing its ripe fleshy fruit through a long cellar-worthy finish.,US,Pinot Noir
This is a best-of-barrels blend from different vineyard sites. It's a very good wine that grabs your attention with sheer Chardonnay dazzle. The tropical fruits are incredibly ripe and intense with sweet smoky oak adding supportive richness brought into focus by crisp acidity. There's a core like the nucleus of an atom that holds everything together. Might even age for half a dozen years.,US,Chardonnay
Produced from four vineyards throughout the valley this Cabernet shows the art of the blend. It's softly tannic and frankly delicious with dazzlingly rich blackberry cassis liqueur anise and mineral flavors. Hard to describe how attractive this wine is now.,US,Cabernet Sauvignon
If there's one California Pinot Noir you cellar this vintage make it this one. It's a stone-cold guarantee. Light and silky in the mouth with brisk acidity it shows rich raspberry cherry red currant and sandalwood flavors that are deep and long. Has all the necessary balance to evolve many years and should start showing bottle development after 2018.,US,Pinot Noir
This exceptional wine was made by the late David Lett to celebrate the birth of his granddaughter. It's drinking beautifully and has the color and scent of a mature wine though Eyrie Pinots can often live longer than those who bet against them. Delicate and subtle it nonetheless shows surpassing power and length. Mature fully-evolved dried fruit and herb flavors are highlighted with notes of cinnamon and brown sugar.,US,Pinot Noir
Shows the Von Strasser signature all down the line with incredibly extracted blackberry jam cassis liqueur dark chocolate and new French oak flavors wrapped into hard tannins and brightened with fine acidity. Only the second release from this young vineyard it's an intensely interesting complex wine that will reward cellaring. Best after 2019.,US,Cabernet Sauvignon
The trick with getting a Chardonnay this honeyed is to keep it balanced and make it finish dry. Lynmar accomplishes these tasks with dexterity. Partly because of the acidity partly the stony crystalline minerality. The wine is terrifically rich in tropical fruits melons sweet Meyer lemons and ripe summer peaches with all the buttered toast you could ever want from oak. In lesser hands it would all be too much.,US,Chardonnay
This is McCrea's top cuvée and the 2008 is as good as it has ever been. Co-fermented with 8% Viognier it starts out tight and compact with crisp marionberry fruit and a generous wash of coffee liqueur. The acids are citrusy and fresh and the wine has depth and an emotional range that reaches almost symphonic power.,US,Syrah
A delicately structured low-alcohol Pinot from the Sonoma Coast that shows winemaker Ehren Jordan's increasing fascination with this part of Sonoma County. The wine is light in texture with savory wild cherry licorice sweet tobacco mocha bacon and spice flavors. That sounds like a wild assortment  but somehow it all comes together in a wine of singular focus and discernment. Drink now–2020.,US,Pinot Noir
Gary Farrell is one of the few wineries to obtain fruit from this coveted vineyard. As always the wine is intensely concentrated in tropical fruits green apples and pears with such weight that it can easily handle lavish new French oak. The alcohol is refreshingly low and the acidity is brisk and mouthwatering. This gorgeous evocation of Russian River Chardonnay is flashy and delicious now but the window of opportunity seems to be between 2014–2017 before the fruit starts to fade away.,US,Chardonnay
What a great follow-up to the 2009 vintage. You can put this in the cellar with entire confidence that it will age for likely 10–20 years and actually improve. At nearly three years of age it's rich and vibrant with black currants blueberries and dark chocolate and a big hit of sweet oak. But the tannins are impossible locking the mouth down with astringency. It's a pity that most of the 2l064 bottles produced will probably be opened too young.,US,Cabernet Sauvignon
Insanely rich and opulent brimming with apricot and tangerine jam green-apple butter pineapple tart vanilla honeysuckle buttered toast and spice flavors. Somehow the mass is reined in by a tight framework of acids minerals and oak tannins. This shows the pedigree that comes from this famous vineyard as well as the Williams Selyem signature of extreme class and deliciousness. Drink over the next five years.,US,Chardonnay
This Cab doesn't taste especially Spring Mountain-ish. It could come from anywhere with its jammy red cherry mocha and oak flavors that veer into raisins. Soft and a bit hot it provides pleasant drinking now.,US,Cabernet Sauvignon
This simple wine gets the basic Zin concept across offering briary cherry red currant spice and oak flavors. It offers good value in a dry medium-bodied wine that will drink well with a vast array of food.,US,Zinfandel
Baked strawberry and raspberry aromas carry onto the medium-bodied palate. Fine chalky tannins and bright acids lend the toasted herb flavor structural support.,US,Cabernet Sauvignon
The dense aromas of raisin panettone and dark cherry are of medium intensity. Medium to full-bodied the palate is soft and malleable and it ends with flavors of cherry cola and dark raspberry.,US,Cabernet Franc
For the price this blend of five varieties is a pretty good value. It's oaky and full-bodied in blackberries and cherries although a streak of green unripeness runs right down the middle.,US,Red Blend
A vegetal note and excessive softness compromise this Petite Sirah. High alcohol gives it heat while the blackberry and cherry fruit flavors are simple.,US,Petite Sirah
Tastes like a supermarket peach mango and pineapple fruit-juice drink with the headiness of alcohol. There's a subtle hint of oak in this wine that finishes on the sweet side.,US,Grenache Blanc
This fruity one-dimensional wine has flavors of blackberries brown sugar and caramelized oak. The tannins are nice and thick suggesting grilled meats for pairings.,US,Cabernet Sauvignon
If you're new to Pinot Noir and curious but not ready to spend a lot check this out. It gets the idea across with a dry silky mouthfeel and basic flavors of raspberries red currants and oak.,US,Pinot Noir
Sparse in flavor this blend of Merlot Zinfandel and Syrah is one-dimensional soft in cranberry and slightly underripe.,US,Red Blend
There's big stewy fruit happening within the midst of this soft wine. What brings it down is the finish slightly bitter like a sour cherry.,US,Barbera
Charred wood espresso and thyme aromas lead onto the medium-full palate which is supported by sturdy tannins. This Syrah would pair well with a pulled-pork hoagie.,US,Syrah
Marked by flavors of white-sugared raspberry jam and buttered cinnamon toast this is almost a dessert wine. It will satisfy fans of sweet red wines.,US,Petite Sirah
Fenestra's proprietary blend of 59% Chardonnay and 41% Sémillon this is a wine perfumed in gardenia that has a bite of oaky barrel amid barely ripe apple that finishes quick.,US,Chardonnay-Semillon
This old-vine Zin has washed-out aromas and a savory leathery character tannic grip and a hit of smoke on the finish.,US,Zinfandel
Muted aromas rise from the glass to reveal wild strawberry and floral rose notes in this wine. Crisp underlying acidity and strong present tannins support its ripeness and concentration the body medium and the oak well-integrated.,US,Pinot Noir
Aromas of candy corn spice and almond butter are followed by full-bodied tropical-fruit flavors that show a pleasing sense of richness and intensity. It's a delicious example of the variety with a lingering finish.,US,Chardonnay
A blend of Sangiovese (42%) Merlot (32%) and Cabernet Sauvignon this is one of the first wines coming off the estate vineyard located next to the winery. A full five years old it's starting to show a touch of age aromatically with notes of bittersweet chocolate dried cherry and dried herb along with sliced green pepper. The palate shows the brightness of acidity that this region of the valley is known for heightening the fruit flavors and stretching out the finish.,US,Red Blend
This is an orange wine intentionally oxidized and left in barrel for two years. It's very much like a fino Sherry with comparable aromatics. What truly distinguishes this effort is the finish that lingers and develops more and more nuances for several minutes. Don't expect anything that resembles Chardonnay but pair this with salted nuts meats or fried foods and you will be delighted.,US,Chardonnay
One of the prettiest labels in Oregon adorns an equally lovely wine. It's aromatically lush with flowers body powder and spice. The ripe berry fruit carries a dusting of cocoa powder. Drink 2018–2026.,US,Pinot Noir
Though this is one of the first wines from winemaker Jennifer Hoage's own label it's a study of soft integration from what can be a powerful site. Cherry allspice and rose aromas lead into a palate full of wild berry and hearty sagebrush notes framed by pitch-perfect acidity. A light yet spicy licorice-inflected finish completes the experience.,US,Pinot Noir
Another clean and tasty bottling from this label's numbered series this shows light nectarine and lemon aromas on the nose. The texture is grippy and bright in acidity offering crunchy Asian pear flavors that prove quite refreshing with decent length.,US,Pinot Grigio
Violet sarsaparilla crushed stone and dark berry aromas show on the nose of this bottling from Mourvèdre master Ryan Pease. Still quite young it shows black plum black fig loamy earth and roast pork flavors and is bit richer and riper than his other bottlings.,US,Mourvèdre
Apricot peach orange blossom and honey flavors all come together in this ultrasmooth ripe but well-balanced wine. Zingy acidity blends with the rich fruitiness to keep it lively and refreshing even while the viscosity coats the palate.,US,Viognier
This 100% varietal wine from the rocky mountainous appellation offers sizable tannins and robust smoky leather black pepper and cola notes. Full-bodied and concentrated with ripe black fruit it's a long brawny experience.,US,Cabernet Sauvignon
Crushed peppercorn black plum leather dried violet game and cedar touches show on the nose of this bottling from Ryan Roark. Sandalwood and pine notes emerge on the palate accenting its black pepper-laced cranberry fruit. A vibrant and chillable red wine for summer.,US,Merlot
Gorgeous fruit aromas generous and deep fruit flavors and soft chocolate accents add up to a very flavorful but relaxed wine. Touches of clove and cedar pop up with the second sip while some welcome tannins clean the palate. The fruit flavors come back on the finish. It is full-bodied but very smooth.,US,Zinfandel
Quite light in color especially for the alcohol level this wine offers dried red cherries hibiscus rose petals pencil shavings and a touch of hot asphalt on the spicy and fun nose. Lots of lively red fruit energy comes forth once sipped with nutmeg clove spice ginger snaps and molasses flavors rounding out a memorable pour.,US,Zinfandel
This wine—the first vineyard-designate to come out of this young site—is 51% Cabernet Sauvignon 27% Cabernet Franc and 22% Merlot. It takes time to get going but once it does it provides generous aromas and flavors of coffee vanilla herbs plum and cherry along with lightly grainy tannins. The precision and elegance the winery is known for is on full display.,US,Bordeaux-style Red Blend
This is a 100% varietal wine from a prime appellation memorably juicy in raspberry cassis and red currant with a floral almost tropical flirtation on the nose. Edgy tannins and a depth of concentration smooth out on the lengthy finish giving this wine a sense of satisfying completion.,US,Cabernet Sauvignon
Finished off dry this masks its residual sugar with ample acidity. Some portion of the winery's numerous individual Riesling lots is barrel fermented and here there are unmistakable highlights of caramel. On the palate it's smooth and rich with wide-open flavors of peach and pear.,US,Riesling
This classic site provides a grippy structured experience of juicy leathery blackberry and black pepper. The wine also reveals a brighter more vibrant underside of red berry perhaps from the contribution of 5% Grenache into the mix alongside 17% Petite Sirah. Firm focused and full bodied this is a delicious wine.,US,Zinfandel
This winery northeast of San Diego sources from up north and experiments heavily with stem inclusion on this bottling which shows cherry blossoms crushed cranberries and an earthy line of anise through the nose. Plush purple fruit flavors of olallieberry and boysenberry power the medium-bodied palate with sage and peppercorn spice throughout.,US,Pinot Noir
A tiny-production wine that is exuberantly brambly and wild this has a bouquet of juicy black and red berries at its core. Balanced and elegant despite the generous palate it has softened tannins and a thickness toward the finish. offering accents of black pepper and brown sugar.,US,Zinfandel
This shows a combination of deep fruit flavors and a firm tight-grained texture that make it classic in style. Black cherry and black currant flavors are wonderfully accented by impressions of pine forest and dried mushrooms. Baxter matured this wine in 100% neutral French oak barrels so the taste is all about the Langley grapes and not new oak.,US,Pinot Noir
There's a warm peach ripeness on the nose of this wine from a tiny appellation north of Santa Cruz near Bonny Doon along with aromas of kumquat vanilla bean and sea salt. The palate shows more peach caramelized apples and saffron cut with a lime-juice acidity and finishing with a dollop of vanilla-butter.,US,Chardonnay
Savory notes are at the fore on this wine with aromas of saline dried herbs earth stems and flowers. The coffee and earth flavors are sumptuous in feel with an extended finish.,US,Syrah
Slate raspberry and black plum aromas mark the nose of this blend of 39% Grenache 38% Syrah 13% Mourvèdre and 10% Petite Sirah. Pronounced gravel-like minerality leads the palate which frames cranberry fruit with grippy tannins.,US,Rhône-style Red Blend
This is a smooth-textured medium-bodied wine that opens with brown sugar and maple aromas leads to ripe cherry and blackberry flavors and finishes with a hint of sweetness.,US,Red Blend
This wine is dry and substantial emphasizing earthy savory flavors over fruity ones. An attractive walnut and almond element carries through from the aroma to the flavors.,US,White Blend
This is from a hillside estate vineyard and is entirely barrel fermented its oak subtle and supportive. Medium bodied and not overripe it offers honeysuckle aromas and lime and lemon rind flavors.,US,Chardonnay
This wine is a blend of Cabernet Sauvignon Merlot Pinot Noir and Syrah. Aromas of green wood mixed with tire rubber red currant strawberry and spice. It delivers red and black-fruit flavors that linger on the finish.,US,Red Blend
Strong wood smoke and grilled meat aromas lead to equally assertive oak and dried herb flavors giving this wine extreme personality. It has medium body and rather soft tannins and texture to balance.,US,Cabernet Franc
Quite savory in style this dry full-bodied Riesling suggests pressed apple and pear flavors marked by brisk slightly puckering acidity. A touch of sweet spice warms a moderately long finish.,US,Riesling
A substantial dose of fruit and good grippy texture make this hearty wine ready for any protein dishes. It has full body tasty black cherry and plum flavors and moderate tannins that lend structure.,US,Pinot Noir
Contrary to its name this isn't exactly a 100-point wine but it is ripe and full-flavored. Smooth on the palate and almost soft in texture it's medium-bodied and very drinkable.,US,Cabernet Sauvignon
A little ungainly at first blush with tannicly sharp elbows and some green minty flavors. But it shows some pretty cherries and spices and is dry and silky.,US,Pinot Noir
Soft and briary with pepper-infused flavors of wild forest berries currants beef jerky leather tobacco and sage. Enjoy this easy-drinking Zin now.,US,Zinfandel
Good structure in this Cab with firm tannins and fine acidity but it lacks richness especially at this price. There's a minty green sharpness next to the black currant flavors making it feel unripe and unbalanced.,US,Cabernet Sauvignon
This barrel-fermented Sauvignon Blanc will appeal to fans of oak. It's strong in charry caramelized buttered toast flavors that dominate the underlying wine and make it taste a little sweet.,US,Sauvignon Blanc
Oddly Silver Lake's least expensive Merlot is its best. It's a solidly made straight-ahead varietal wine with a core of black olive and currant stiff tannins and enough grip to hold up to hearty main meat dishes.,US,Merlot
This Dr. Crane vineyard has really rocked in recent vintages. Enormously rich and deep with a fabulous compaction of black currant dark chocolate baking spice and cedar flavors. There's an interesting grilled meatiness like the charred fat on a great steak and lots of new oak but it's perfectly integrated. The smoky toasty barrel notes are perfect companions to the fruit's power. Drink this 100% Cab now and over the next 12–15 years.,US,Cabernet Sauvignon
An outstanding Cabernet that shows its pedigreed origin in every respect. The aroma is profound with black currants flavors deep and concentrated and tannins as smooth and complex as Napa can produce. So beautiful now it's hard to resist drinking it but this lovely wine should improve for a decade slowly developing in the bottle.,US,Cabernet Sauvignon
The latest entrant into the Napa Cabernet sweepstakes succeeds with this flashy wine. Made from grapes grown in the warm Vaca Hills east of the Silverado Trail this wine impresses immediately with aromatics of black currants mocha and lightly toasted French oak. In the mouth it's pure Cabernet pleasure with soft compelling tannins and fine acidity. It's a dramatic wine that should develop well over the next 10 years if not longer. This is a winery to watch.,US,Cabernet Sauvignon
Using Grenache sourced from the moderately cool Lonesome Springs Vineyard this is slightly leafy with notes of forest floor blueberry and blackberry. This is the first pure Grenache ever made by Brian Carter. It doesn't just taste like a big bowl of berries; it has power and depth to spare.,US,Grenache
Much of the fruit for this wine comes from Napa's Mount Veeder with additions from neighboring Sonoma County and other unidentified statewide sources. Even so this shows a Napa-esque flair bearing softly ripe blackberry and cassis flavors with balance and richness. The winemakers and owners are the husband and wife team from Mount Veeder's Lagier-Meredith.,US,Cabernet Sauvignon
Though quite different stylistically from the 2009 this is just as good. The structure in 2010 is noteworthy for its high acid focus. There are streaks of berry and cassis with touches of smoke and espresso. This is a wine to cellar while you are drinking up the delicious 2009.,US,Syrah
It's rare that domestic Chardonnay is truly Chablis-like but this delicately framed wine fits that description perfectly. Nuanced with mineral and spice notes this has melon and apple flavors that seem to sail on a gentle sea breeze. It doesn't slam you with oak instead it seduces with you style.,US,Chardonnay
